sentence,episode,emotion,emotion_score
captain kuro told me\nto get rid of everyone.,16,neutral,0.9513078331947327
you can't be serious!,16,anger,0.5866052508354187
"if you don't do as i say,\nthen you won't get to kill me!",16,anger,0.8573161363601685
"i won't write my will, either!",16,anger,0.9936169385910034
h-hold on! don't act hasty!,16,fear,0.8263643383979797
i absolutely must get\nyou to write that will!,16,joy,0.9226943254470825
k-kaya-san!,16,joy,0.7735450267791748
alright! i'll let the brats go!,16,joy,0.7580454349517822
though they're really\nin no condition to run...,16,neutral,0.8717002868652344
here!,16,surprise,0.8099917769432068
don't forget to sign your name!,16,neutral,0.481352835893631
i know...,16,neutral,0.9185594320297241
d-darn it...,16,neutral,0.8963380455970764
"""i leave my entire fortune\nto klahadore, my butler...""",16,neutral,0.4408855140209198
"excellent! this is your will, all right!",16,joy,0.9805305004119873
that saved me the trouble\nof hypnotizing you!,16,joy,0.9284868836402893
"you promise not to kill them, right?",16,neutral,0.8508363366127014
don't worry.,16,neutral,0.9607217311859131
"i may not look like it, but i'm\nknown for being an honest man.",16,neutral,0.7437440156936646
--kaya-san!\n--kaya-san!,16,joy,0.8343555927276611
there they are!,16,surprise,0.9145399928092957
"--there they are! there they are! stop!\n--ouch, ouch! i've been cut there, you know!",16,surprise,0.7721410393714905
over there!,16,surprise,0.9274367690086365
"--alright, i'll be back!\n--hey!",16,joy,0.910822331905365
"that's far enough, hypno-freak!",16,neutral,0.6793502569198608
he followed me here?!,16,surprise,0.9693436622619629
looks like i better finish this quickly!,16,joy,0.44978126883506775
"when i was little, i had\na vision of a treasure map",16,neutral,0.5508575439453125
and i always searched\nfor that miraculous place,16,joy,0.6174859404563904
before someone else could\nbeat me to it,16,anger,0.7448309063911438
if the world is going to change,16,fear,0.34924790263175964
before i can even attain my dream,16,neutral,0.312864750623703
then take me to the time\nwhen i knew nothing,16,neutral,0.7025604844093323
so that my memories won't fade,16,neutral,0.8490092754364014
all finished here! the rest is up to you!,16,joy,0.8046221733093262
i won't lose to someone who ditches\nhis name and runs from the sea!,16,anger,0.975111722946167
remember my name for\nthe rest of your life!,16,anger,0.9782378673553467
--what're you so mad about?\n--i hate him! he's wrong!,16,anger,0.8443804979324341
that's how pirates are.,16,neutral,0.9825934767723083
that's not what friends are like!,16,anger,0.6553769111633301
tired?,17,surprise,0.6717755794525146
the out of the back attack does\nhave lots of unnecessary movement.,17,neutral,0.9521281719207764
don't get cocky.,17,neutral,0.4047054350376129
everything so far has been playtime.,17,neutral,0.9888728260993958
you get the special treatment.,17,neutral,0.9868268966674805
"i'm going to let you taste plenty\nof fear, then slowly cook you!",17,fear,0.794211745262146
out of the back attack!,17,surprise,0.38318488001823425
just try your foot technique now!,17,anger,0.7640227675437927
damn you! get away from me!,17,anger,0.9684622883796692
now your plan of three\nyears is a complete failure!,17,anger,0.9195960164070129
what?!,17,surprise,0.9884170889854431
he caught captain kuro!,17,surprise,0.37433916330337524
"hey, if he wins, that means\nwe won't get killed, right?!",17,anger,0.6320325136184692
now you die!,17,anger,0.8876356482505798
"oh, no, you don't!",17,surprise,0.6917287707328796
you damn kids!,17,anger,0.667095959186554
"looks like you're one\nstep too late, haramaki!",17,anger,0.7589104175567627
i wouldn't say so!,17,neutral,0.7185447216033936
yes! that branch was in the way!,17,surprise,0.48668432235717773
what?!,17,surprise,0.9884170889854431
usopp-san...,17,neutral,0.9882380366325378
"get 'im, rubber guy!",17,joy,0.5113118290901184
kick captain kuro's ass!,17,anger,0.6389243006706238
get away!,17,anger,0.9267988204956055
you guys have no right to cheer me on!,17,anger,0.9407510161399841
"eat this, hypnotist!",17,anger,0.41488417983055115
usopp-san!,17,joy,0.7541014552116394
--captain!\n--captain!,17,joy,0.5837084650993347
let go!,17,anger,0.7616977095603943
gum-gum...,17,disgust,0.46438324451446533
special attack: exploding star!,17,joy,0.773206889629364
--my plan will not be disrupted!\n--...bell...,17,anger,0.9318624138832092
h-he beat him...,17,neutral,0.8764739632606506
h-he beat captain kuro!,17,joy,0.7843805551528931
"not even the navy was a match\nfor kuro, man of a thousand plans!",17,anger,0.8115336298942566
but he really beat him!,17,surprise,0.909407377243042
just who are you?!,17,surprise,0.9858664870262146
monkey d. luffy.,17,neutral,0.9644166827201843
i'd never lose to a pirate who ditches\nhis name and runs from the sea.,17,neutral,0.5455012917518616
the only time a pirate should\nabandon his name is when he dies!,17,sadness,0.876852810382843
"l-luffy?! yeah, i never\nheard that name before!",17,surprise,0.9689109325408936
remember my name for\nthe rest of your lives!,17,anger,0.975146472454071
i'm the man who's gonna\nbe king of the pirates!,17,joy,0.9323129653930664
this guy's...,17,disgust,0.8133044838905334
take him and leave!,17,anger,0.9116759896278381
never come here again!,17,anger,0.8721524477005005
run!,17,surprise,0.3704126179218292
well done...,17,neutral,0.9765089154243469
--hurry!\n--raise the anchor!,17,neutral,0.5621032118797302
i'd expect even you to collapse\nafter all you just went through...,17,neutral,0.6724231839179993
say.,17,neutral,0.9905988574028015
what were you mad about earlier?,17,surprise,0.9331151247024536
i hate them. they're wrong.,17,sadness,0.5758441090583801
that's not how friends should act.,17,neutral,0.6161510348320007
what're you talking about?\nof course it's not.,17,neutral,0.43680134415626526
pirates aren't the lovely things\nyou make them out to be.,17,sadness,0.8666579723358154
i'd say captain kuro's\nmore standard than you.,17,neutral,0.980983555316925
i want some meat.,17,neutral,0.9493078589439392
you're unbelievable!,17,joy,0.874949038028717
can you keep everything that's\njust happened here a secret?,17,neutral,0.6742202043533325
eh?! a secret?! how come?!,17,surprise,0.9628406763076782
yeah! after we just fought\nfor the village's sake!,17,anger,0.6451194882392883
"everyone'll change their\nopinion of you, too!",17,anger,0.39859846234321594
you could be the village hero!,17,joy,0.9319279789924622
--yeah! yeah!\n--yeah! yeah!,17,joy,0.9446938037872314
usopp-san. you need to clear up\neveryone's misunderstanding...,17,neutral,0.8807345032691956
"misunderstanding? i was only\ncalled an exaggerator, like always.",17,neutral,0.7483760118484497
there's no need to scare everyone\nwith something that's already over.,17,fear,0.632688581943512
"aside from things like this,",17,neutral,0.9807218313217163
no pirates will show up to attack\na remote village like this one.,17,neutral,0.9546842575073242
i'm just going to pretend\nthat nothing ever happened.,17,neutral,0.47316616773605347
it was all a lie.,17,neutral,0.7231094241142273
"i won't force you to, but...",17,neutral,0.8497055172920227
"no, i can do it! if it's for\nthe best of the village!",17,joy,0.770633339881897
"me, too!",17,joy,0.6331138014793396
"me, too! i'll never say a word, ever!",17,anger,0.9305928945541382
kaya...,17,neutral,0.9849393367767334
will it be hard for you?,17,sadness,0.9497870206832886
no.,17,neutral,0.8493560552597046
where is usopp-kun this morning?,17,neutral,0.9346396923065186
it throws everything off for some\nreason... i can't get motivated...,17,sadness,0.7178109884262085
mommy...,17,neutral,0.956787645816803
is the liar guy not coming today?,17,surprise,0.907767653465271
that damn exaggeration-spewing kid...,17,anger,0.5895305871963501
where is he today?!,17,surprise,0.6448072195053101
do you think maybe i was\ntoo harsh yesterday?,17,neutral,0.8252192735671997
he'll be back to his old tricks\ncome tomorrow! i'm sure of it...,17,neutral,0.8452857136726379
thanks!,17,joy,0.9395492076873779
i wouldn't have been able to protect\nthe village without you guys!,17,joy,0.9637283682823181
what're you talkin' about?,17,neutral,0.5060603618621826
"if you hadn't done anything,\ni would've done nothing!",17,anger,0.9471246004104614
"me, too!",17,joy,0.6331138014793396
who cares about that?\ni got me some treasure!,17,joy,0.757032573223114
this incident has helped me\nfinally come to a decision.,17,sadness,0.31919410824775696
captain usopp! what did you\nwant to talk to us about?!,17,anger,0.5247904062271118
you guys fought well against\nthose black cat pirates!,17,joy,0.5902231931686401
"as captain, i feel very proud!",17,joy,0.9894919395446777
y-you're too kind...,17,neutral,0.935994565486908
we're nothing compared to you...,17,neutral,0.5220720767974854
you're embarrassing us!,17,anger,0.8519524335861206
"no, you really did great!",17,joy,0.9602135419845581
"you were scared to death,\nbut you managed to keep kaya safe!",17,anger,0.32024869322776794
we overcame our biggest and\ngreatest battle since we formed,17,joy,0.823904275894165
"the usopp pirates five years ago,\nwhen you guys were just four!",17,surprise,0.7492817640304565
--yes!\n--yes!,17,joy,0.9091359376907349
"so, i know this is sudden, but i've\ndecided to set out to sea by myself!",17,surprise,0.42043396830558777
i'm gonna be a real pirate!,17,joy,0.9790224432945251
i had always been unsure if i\nwanted to stay here forever or not...,17,fear,0.7873416543006897
"but, once i saw them,\ni finally made up my mind!",17,joy,0.7449832558631897
"i feel that, as a man, i must\nset out onto the vast ocean!",17,joy,0.9774277806282043
so i'm leaving this village!,17,anger,0.8492469787597656
there's but one reason:\nthe pirate flag is calling me!,17,anger,0.44214367866516113
"captain! you're lying, right?!",17,surprise,0.5903913974761963
"you're lying again, right?!",17,anger,0.620489239692688
"it's way too hasty to do that!\ndon't you love this village, captain?!",17,anger,0.5732779502868652
what'll happen to the usopp pirates?!,17,surprise,0.5788604021072388
"you've been great to me, guys...",17,joy,0.960773229598999
i plan to leave without telling\nthe villagers. give them my regards.,17,neutral,0.8346394300460815
--no...\n--i don't want to!,17,fear,0.442684143781662
"don't go, captain!",17,anger,0.9406152367591858
do you remember this place?,17,neutral,0.788823127746582
this is where we first met.,17,neutral,0.9834602475166321
--all done!\n--liar guy!,17,joy,0.8717330694198608
who're you guys?!\ndon't treat me all buddy-like!,17,anger,0.8695442080497742
but you're famous!,17,surprise,0.8895989060401917
"yeah, you're a famous person...",17,neutral,0.9625825881958008
i see!,17,joy,0.6989256143569946
"so, people've finally started to\nrespectfully call me captain usopp!",17,joy,0.9079412221908569
everyone calls you liar usopp!,17,anger,0.9198637008666992
"alright! from this day forth,\nyou're members of the usopp pirates!",17,joy,0.7917085886001587
--eh?!\n--eh?!,17,surprise,0.9669485092163086
don't give me that!,17,anger,0.9740126729011536
"a lot's happened, huh?",17,neutral,0.6969928741455078
a cerberus! scare it away!,17,fear,0.7896785140037537
a dragon! capture it!,17,joy,0.8517887592315674
flour star!,17,joy,0.9048259854316711
"you're amazing, captain!",17,joy,0.9818294048309326
but of course!\ni am a brave warrior of the sea!,17,joy,0.9398033022880554
we don't wanna hear\nabout the old days!,17,sadness,0.6554474830627441
yeah! we don't wanna hear about that!,17,disgust,0.780911386013031
"this isn't like you, captain!\nwhy are you saying this stuff now?!",17,anger,0.9343439340591431
it's almost like you're...,17,neutral,0.8928583860397339
"you're so stupid, captain! stupid!",17,disgust,0.6791595816612244
what are your ambitions in life?!,17,anger,0.3253646790981293
to run a pub!,17,surprise,0.8449494242668152
to be a master carpenter!,17,joy,0.9044264554977417
to be a novel writer!,17,joy,0.6921355128288269
t-then swear here that you'll\ncontinue on each of your paths,17,neutral,0.9643834233283997
and never let the fires\nof your ambitions go out!,17,anger,0.9265817999839783
as of today...,17,neutral,0.9644519090652466
...the usopp pirates...,17,neutral,0.9795458316802979
...are disbanded!,17,anger,0.6326709389686584
"""food""",17,neutral,0.9909022450447083
"well, we've eaten.\nwe should get going now.",17,neutral,0.9252356290817261
yeah...,17,neutral,0.9847917556762695
"--here you are!\n--hey, miss!",17,joy,0.6743907332420349
"are you alright, being out of bed?",17,neutral,0.9626079797744751
yes...,17,neutral,0.9790360331535339
my sickness this past year,17,sadness,0.7072391510009766
was caused by the mental dismay\nfrom having lost my parents...,17,sadness,0.9505590200424194
"and usopp-san really\ncheered me up, too...",17,joy,0.9704429507255554
i can't stay coddled forever!,17,anger,0.601558268070221
you've done so much for me. thank you.,17,joy,0.9867070317268372
i've prepared a present for you\nfrom the bottom of my heart!,17,joy,0.971535861492157
please accept it!,17,anger,0.8703581690788269
all packed...,17,neutral,0.9494401216506958
"guess it's farewell to this house, too!",17,joy,0.7129468321800232
alright...,17,neutral,0.9840392470359802
what?!,17,surprise,0.9884170889854431
what the...? i can't get out!,17,surprise,0.8764225244522095
darn it!,17,anger,0.6741470694541931
